2.296176803719719828e+03 2.015209420673368641e+03 2.036458262569345834e+03 2.006432799663098876e+03 2.160544208743318450e+03 2.175099005574846615e+03 2.120869861099282843e+03 2.138534031878634778e+03 2.221330753712744809e+03 2.278461415956459859e+03 2.265042541047530904e+03 2.290559210179101683e+03 2.185471804131157114e+03 2.262397759540482184e+03 2.252275504366004952e+03 2.254390487358488372e+03 2.226743923683106459e+03 2.104476856030120416e+03 2.105173149971210933e+03 2.122216864547896876e+03 2.130218043729811143e+03 2.134698581123631357e+03 2.125802713083973686e+03 2.130597936344313894e+03 1.891822487372223804e+03 1.851276257458184773e+03 1.890040213194829448e+03 1.851941291367351369e+03 1.869356086427426362e+03 1.858873583745144742e+03 1.842553193034268361e+03 1.872196313972958706e+03 2.171922788428801596e+03 2.233702609709896024e+03 2.161727314825855501e+03 2.161727314825855501e+03 2.307102601359816617e+03 2.295389844953708689e+03 2.273886068020377934e+03 2.287841539933750028e+03 2.106115462560480410e+03 2.167383718612165467e+03 2.131777747391485718e+03 2.110269610072202340e+03 2.013331806208746457e+03 2.075987453317567542e+03 2.072647554709562883e+03 2.092164212424386733e+03 1.942478846520606339e+03 1.801251797200058718e+03 1.852303928534932993e+03 1.789340478551884644e+03 2.023202730126130291e+03 1.992019727050926576e+03 2.010860990858194100e+03 1.984881765798763581e+03 2.003481682221383153e+03 2.061659576702832510e+03 2.082110608188380411e+03 2.057174579617268137e+03 1.978933044830314657e+03 1.959492019692152326e+03 1.988907660818844533e+03 1.963744638590308114e+03 1.761423270377619701e+03 1.769934409416948938e+03 1.769896062931669803e+03 1.817985010127619717e+03 1.896780315437104946e+03 1.832135753432200318e+03 1.768062776461588555e+03 1.849658369996474448e+03 1.230104304229259924e+03 9.536830261499185326e+02 8.823030549885140772e+02 8.823030549885140772e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02 8.698278630693275773e+02
2.348967873315328234e+03 2.277474741068220283e+03 2.326139901156960150e+03 2.296942029008712325e+03 2.316342531359987788e+03 2.276672461584056691e+03 2.281777124043069307e+03 2.305633625676368410e+03 2.206609208288869922e+03 2.068647801665852512e+03 2.054354487132137820e+03 2.070194360609825708e+03 2.190088313350401222e+03 2.229943726659647382e+03 2.211230125291147033e+03 2.218681804400092915e+03 2.210071919810164218e+03 2.214966625090887192e+03 2.162087697595250575e+03 2.203157650042736350e+03 1.993547057546926226e+03 2.042344556078372307e+03 2.090875825288341275e+03 2.043544800904085378e+03 2.018995840379376887e+03 2.027557379197653972e+03 2.046993398923556242e+03 2.048329065716356581e+03 2.019991935345547745e+03 1.975963543866089140e+03 1.995915328875146542e+03 2.013291671367607250e+03 2.197250527837100890e+03 2.218583424090396875e+03 2.221417399488398587e+03 2.239319239131430550e+03 1.971801623793310682e+03 1.981675423427981968e+03 1.977727457649997177e+03 1.966145038519634454e+03 2.097290112788790793e+03 2.151965467837682809e+03 2.112048531587528032e+03 2.137172351764298583e+03 2.139674271495219273e+03 2.093855543282198141e+03 2.072705767283057412e+03 2.068241989207306688e+03 2.037100263537181490e+03 2.062232167173365269e+03 2.124478002126193587e+03 2.067974197068567719e+03 2.060424957407754846e+03 1.994555779028887173e+03 1.934999370658146972e+03 1.964795238310010518e+03 1.926874825879983064e+03 1.919553238994968297e+03 1.937326127511240657e+03 1.918743408821393587e+03 1.991358703386003526e+03 2.048824652385471836e+03 2.058383096823936285e+03 2.043113964674985709e+03 1.775990062267090934e+03 1.737930078897365775e+03 1.740305125219417505e+03 1.729112702572512717e+03 2.070690773966915913e+03 2.079784289291198093e+03 2.000892173464570305e+03 2.000892173464570305e+03 1.404163472917898844e+03 1.234247935837485102e+03 1.165470914680761325e+03 1.165470914680761325e+03 1.191309121783157480e+03 1.191309121783157480e+03 1.191309121783157480e+03 1.191309121783157480e+03 1.191309121783157480e+03 1.191309121783157480e+03 1.191309121783157480e+03 1.191309121783157480e+03 1.191309121783157480e+03 1.191309121783157480e+03 1.163057708143633363e+03 1.163057708143633363e+03 1.176045903153358267e+03 1.176045903153358267e+03 1.176030294481071678e+03 1.176030294481071678e+03 1.176012122266924962e+03 1.176012122266924962e+03 1.175992280009362958e+03 1.201701443816125447e+03 1.175971442381206543e+03 1.201676532356191728e+03 1.201676532356191728e+03 1.201652572068680229e+03
2.396743400844202370e+03 2.175860444200524853e+03 2.098243434837350833e+03 2.114043407788381955e+03 2.080050641825467665e+03 2.066993664268428802e+03 2.082505773924654932e+03 2.045386250197914478e+03 2.265556312703491130e+03 2.290402989974616503e+03 2.282539765948029526e+03 2.315940536468649952e+03 1.996558741262303556e+03 2.059999070212109473e+03 2.059999070212109473e+03 2.072429851507217791e+03 2.091698636902744965e+03 2.115257947833769322e+03 2.113980235751292639e+03 2.083914896527301153e+03 2.261452026207705785e+03 2.183338823455090278e+03 2.150083969496100508e+03 2.162943274080450010e+03 2.102373933110563030e+03 2.000980542352441717e+03 2.007996404913342076e+03 2.007996404913342076e+03 2.031681963617178099e+03 2.035045441309460784e+03 2.036138876495110253e+03 2.017811009402790660e+03 2.131080047621680023e+03 2.244579557215336081e+03 2.274708210240576136e+03 2.267248270021807912e+03 1.960872067069677541e+03 1.976575161211960449e+03 1.981041715523323319e+03 1.981041715523323319e+03 1.966920738294888451e+03 1.998000650245243378e+03 2.063709011387392366e+03 2.019270354952106800e+03 2.155560861991692491e+03 2.153395306749282554e+03 2.145173772291517707e+03 2.148609346839268255e+03 1.978419682103487276e+03 1.898977614354123261e+03 1.877642523319916336e+03 1.881927422550307028e+03 1.981792688610657251e+03 1.983385992048455591e+03 1.940097057437407557e+03 1.940097057437407557e+03 2.057146834677485913e+03 2.127453015085107836e+03 2.106375108010098302e+03 2.117886569526152925e+03 2.075097829557359546e+03 2.133142349368531541e+03 2.127819758612416990e+03 2.127340845827076919e+03 2.021328880470192189e+03 1.851203013252325491e+03 1.877788773074806841e+03 1.884083375188886748e+03 1.855908984433324349e+03 1.818360249176739217e+03 1.759174019577849322e+03 1.812503837188046646e+03 1.469666914514401924e+03 1.289474152768390013e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.253576670677125549e+03 1.248545648007125692e+03 1.248545648007125692e+03 1.248545648007125692e+03
2.289705122322634452e+03 2.309754855891696934e+03 2.266366102597170993e+03 2.231878847670340747e+03 2.276079765279057483e+03 2.274699566375449649e+03 2.263820124300282259e+03 2.257521274495113175e+03 2.332359647665021384e+03 2.225193924311974115e+03 2.157209500448490417e+03 2.140515110936466954e+03 2.222311469877575746e+03 2.245458387909560315e+03 2.214461462213225332e+03 2.218291785178681039e+03 2.151148448317635939e+03 2.069999694022305448e+03 2.044905267609786506e+03 2.059102213966811632e+03 2.196107436280725324e+03 2.259530176663449765e+03 2.275993874075070835e+03 2.257339490396349902e+03 2.176602908524660961e+03 2.227709385011734412e+03 2.238133044870005506e+03 2.226668867849799426e+03 2.070839054082502571e+03 2.029407420855539385e+03 2.015971449758511881e+03 2.004679935355449970e+03 2.107162390381698060e+03 2.241104480040889030e+03 2.217367874092552938e+03 2.220596758355694419e+03 2.004670148084294624e+03 2.049182311242436299e+03 2.008828587672260483e+03 2.008828587672260483e+03 2.198533331583883410e+03 2.259760985195199737e+03 2.250131677233585833e+03 2.274673821375989064e+03 2.064850972250182167e+03 1.978224192497261129e+03 1.952628058216977934e+03 1.949883651521073261e+03 2.000052968520209333e+03 2.054824929257008989e+03 2.067232682115728039e+03 2.024049563975336923e+03 1.893605023099873051e+03 2.015315346918046771e+03 2.004619879646215850e+03 1.998403962574423304e+03 2.117535529179676814e+03 2.071822990338348518e+03 2.040712802864524292e+03 2.071168884548871574e+03 1.975077517681447716e+03 1.992105054284744028e+03 1.968748341330323910e+03 1.986626093182267596e+03 2.140469821914713521e+03 2.096793609090899736e+03 2.015437559934311594e+03 2.055935835760807095e+03 2.035292423564347246e+03 1.869370077901747436e+03 1.846090332001939032e+03 1.873040416998771434e+03 1.161423056254792073e+03 9.521954508297601478e+02 8.631644457782535937e+02 8.631644457782535937e+02 8.648476242471494970e+02 8.648476242471494970e+02 8.648476242471494970e+02 8.648476242471494970e+02 8.648476242471494970e+02 8.648476242471494970e+02 8.648476242471494970e+02 8.648476242471494970e+02 8.648476242471494970e+02 8.648476242471494970e+02 8.648476242471494970e+02 9.142416686710043905e+02 9.142416686710043905e+02 8.979021862526051336e+02 8.979021862526051336e+02 9.139905302082106573e+02 9.139905302082106573e+02 9.138912992842770109e+02 9.138912992842770109e+02 9.138912992842770109e+02 9.138912992842770109e+02 9.138912992842770109e+02 9.138912992842770109e+02 9.138912992842770109e+02
2.293390191925612726e+03 2.138581631219786232e+03 2.191895242323993898e+03 2.188504925491725771e+03 2.183817909618806425e+03 2.144699817607922341e+03 2.136355491220941076e+03 2.150605778711640141e+03 2.302724765451811436e+03 2.086263739964776505e+03 2.096416771341140702e+03 2.125369417220949344e+03 2.115457467015520251e+03 2.033056930365747803e+03 2.050592891579351999e+03 2.060836019060453054e+03 2.081802331688425511e+03 2.019100036703501928e+03 2.035151509013598798e+03 2.018621609336808206e+03 2.120547092796096422e+03 2.143791653627994037e+03 2.111836565690484804e+03 2.132136700150146225e+03 2.014901994054827810e+03 2.014719421444155842e+03 2.028026653740022766e+03 2.016287527681921119e+03 2.099039825155605740e+03 2.003978031706646334e+03 1.999344066264939102e+03 2.001631840877681270e+03 2.138852364735787887e+03 2.159471763032956005e+03 2.144779507818371258e+03 2.144779507818371258e+03 2.300270693473251413e+03 2.223398096140690996e+03 2.211759376959100337e+03 2.207643016128787622e+03 2.108603003279555196e+03 2.004018504205824911e+03 2.006173145761512842e+03 2.019116428066378830e+03 1.902508050982652094e+03 1.841479275447968121e+03 1.870620677452875952e+03 1.870620677452875952e+03 2.026902673449028725e+03 2.130918474830345531e+03 2.121726581299308236e+03 2.143051395868810687e+03 2.088803540886383416e+03 2.105051216210543316e+03 2.112164526137454686e+03 2.111465920656776689e+03 2.129209413562917234e+03 2.092433600152995950e+03 2.036972433510832616e+03 2.084854042597299213e+03 2.104124122765434549e+03 2.133793905427839491e+03 2.157264997336341821e+03 2.128548047081489131e+03 1.934780441995648516e+03 1.944328196112909382e+03 1.913126863295957264e+03 1.913126863295957264e+03 2.077895006682419080e+03 1.843339077446893498e+03 1.804533759671609459e+03 1.804533759671609459e+03 1.172007442073019547e+03 8.894898263163654519e+02 8.170014079800380387e+02 8.170014079800380387e+02 8.250659959982071996e+02 8.250659959982071996e+02 8.250659959982071996e+02 8.250659959982071996e+02 8.250659959982071996e+02 8.250659959982071996e+02 8.250659959982071996e+02 8.250659959982071996e+02 8.250659959982071996e+02 8.250659959982071996e+02 8.138985342737012161e+02 8.581464627862535508e+02 8.137384304111369602e+02 8.581885893996848154e+02 8.136021394627027803e+02 8.435466169678052211e+02 8.435466169678052211e+02 8.435466169678052211e+02 8.133836671021604161e+02 8.580156550183605759e+02 8.132954100916836069e+02 8.579187861500856798e+02 8.579187861500856798e+02 8.578339681569016193e+02
2.415655402682544263e+03 1.992607851537444958e+03 2.088023277436350327e+03 2.095277945627558438e+03 2.036687429256799760e+03 2.051811572263551170e+03 2.041459769709673765e+03 2.050103884888970242e+03 2.104360924586866986e+03 2.117554898895760289e+03 2.137473599748737797e+03 2.102188072142223064e+03 2.298566630710762183e+03 2.217020535444788948e+03 2.230969242742837650e+03 2.211065609795768523e+03 2.175405097657824172e+03 2.202137850709616941e+03 2.211407731155798047e+03 2.175775028053169990e+03 2.109676659880166881e+03 2.147901417895741815e+03 2.130132557747399460e+03 2.148103100690962037e+03 2.014058202371960988e+03 2.087557178765462140e+03 2.064094457051924564e+03 2.075409644392849714e+03 2.028101012898069939e+03 1.968777310451613175e+03 2.018716988553174588e+03 2.000908430021216418e+03 2.109663345458036474e+03 2.036934666779022109e+03 2.018252281319323174e+03 2.054092630385851407e+03 2.129197969671294686e+03 2.051797624768173591e+03 2.036945840947993474e+03 2.036945840947993474e+03 2.106061389670927383e+03 2.191013359420644974e+03 2.170842197565767492e+03 2.173946561572548944e+03 2.111502781136250633e+03 2.048488778573203035e+03 2.079935022717948868e+03 2.079935022717948868e+03 2.052965153305724471e+03 2.163025284171057137e+03 2.191530299864891731e+03 2.191530299864891731e+03 2.235667315592651448e+03 2.250673929447443243e+03 2.230139851994791115e+03 2.252952162248691820e+03 2.080664773935781795e+03 2.001665156493945915e+03 1.988008354027834230e+03 1.994118297886017899e+03 2.129112711638802011e+03 2.124108296615559993e+03 2.126072868836055022e+03 2.130379082560261850e+03 1.727909870658787440e+03 1.614121924717448110e+03 1.553907807824461315e+03 1.609838158476514764e+03 1.836899600182742915e+03 1.770120537027577484e+03 1.753331562530295287e+03 1.782209797063662108e+03 1.241559601532405395e+03 9.713885079415490509e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 8.675353470776321956e+02 9.618953476833869445e+02 9.618953476833869445e+02 9.619382517854392063e+02 9.619382517854392063e+02 9.619779686658198443e+02 9.619779686658198443e+02 9.620144661918286602e+02 9.620144661918286602e+02 9.620478325204423982e+02
2.198367096823840257e+03 2.266064505186592214e+03 2.204087403341381560e+03 2.211340219748572963e+03 2.316273960558088220e+03 2.273537701435465351e+03 2.279259205116763042e+03 2.281428347526605648e+03 2.273964987854919855e+03 2.235611294460966292e+03 2.250886450215116383e+03 2.267000471869498142e+03 2.038112189793448806e+03 1.974017694458462302e+03 2.008493526946011798e+03 1.970988205120872863e+03 1.998659687031525209e+03 2.045551849801036497e+03 2.018005475312959334e+03 2.060893594859108362e+03 2.192245775650872474e+03 2.265049898294150353e+03 2.235857831431802879e+03 2.260596599469493867e+03 2.181049981622184987e+03 2.103886159984311234e+03 2.110111887682407541e+03 2.105605312483716261e+03 2.005647302662189304e+03 1.987094225612788250e+03 1.954341866139634476e+03 1.966791214490670200e+03 2.108019526622686499e+03 2.181503589169758470e+03 2.189957643575022303e+03 2.194257541587608102e+03 2.145566928439737239e+03 2.191891973237279672e+03 2.203621690564730670e+03 2.203621690564730670e+03 2.149736615877466647e+03 2.084004804467917438e+03 2.076040417463082576e+03 2.091770956198282875e+03 2.121942196658494140e+03 2.163552356089155637e+03 2.171909703783454006e+03 2.171909703783454006e+03 2.015253505378885620e+03 1.945007005391056055e+03 1.937730476997028518e+03 1.958409159593029699e+03 2.049483713067527333e+03 2.094084764072634698e+03 2.056876575010562192e+03 2.090357357980166398e+03 1.999602000162855575e+03 1.857406710205071704e+03 1.865336519941497727e+03 1.874946591399812405e+03 2.038428305444313764e+03 2.002161107824728788e+03 1.945191357685154117e+03 1.980316849796072574e+03 1.952767280718368056e+03 1.944478970341342119e+03 1.933314885493496604e+03 1.933314885493496604e+03 1.989839224496668521e+03 1.955512541286091846e+03 1.912862873055344153e+03 1.908763730474348222e+03 1.296771815739152089e+03 9.881631077727017782e+02 9.389125303830071516e+02 9.389125303830071516e+02 9.501788288600066608e+02 9.501788288600066608e+02 9.501788288600066608e+02 9.501788288600066608e+02 9.501788288600066608e+02 9.501788288600066608e+02 9.501788288600066608e+02 9.501788288600066608e+02 9.501788288600066608e+02 9.501788288600066608e+02 9.501788288600066608e+02 9.501788288600066608e+02 9.501788288600066608e+02 9.501788288600066608e+02 9.724917801427043287e+02 9.724917801427043287e+02 9.724605287275198862e+02 9.755373807146347644e+02 9.724330593237600624e+02 9.755886474349354103e+02 9.755886474349354103e+02 9.530806147502287331e+02 9.530806147502287331e+02 9.530651450096383996e+02
2.288697146636291109e+03 2.081210415125799955e+03 2.091395877043144083e+03 2.059048623021713411e+03 2.124519362983503925e+03 2.090113650695629985e+03 2.081034395924542423e+03 2.114556141900851344e+03 2.082092569148673192e+03 2.147131520605071273e+03 2.124546004750995053e+03 2.159504897966101908e+03 2.206526497399140226e+03 2.187070567349554949e+03 2.190641014929159610e+03 2.166315029459224206e+03 2.064980715064950346e+03 1.984100406924745812e+03 2.024687997666325600e+03 2.012091187504679510e+03 2.006293506498271427e+03 2.086548871175014028e+03 2.088116691818604977e+03 2.087036821434373906e+03 2.182975347806062018e+03 2.191292842998948345e+03 2.142979378049421484e+03 2.153268335318195568e+03 2.071806359953629453e+03 2.013953366457730453e+03 1.994619141978645530e+03 2.040672224533462895e+03 2.074948188181688693e+03 2.090854339059718768e+03 2.064734748487618617e+03 2.069573931762697612e+03 2.239557613345958544e+03 2.249221049654306171e+03 2.239083953325662605e+03 2.245578154290150906e+03 2.111893018586886228e+03 2.131170006893858954e+03 2.109556159114089496e+03 2.133140780124087541e+03 1.914491840165385611e+03 1.859136776646163298e+03 1.919643989272458612e+03 1.919643989272458612e+03 1.891415007871802118e+03 1.920874977705482252e+03 1.900271705208135018e+03 1.891624661174575522e+03 2.046507439254290830e+03 2.130458060565751566e+03 2.156572386682246815e+03 2.156572386682246815e+03 1.988229929104125176e+03 1.948381740537091446e+03 1.991202353288993891e+03 1.985370926795661262e+03 2.068997544219285373e+03 2.057032387445316544e+03 2.080907901144513744e+03 2.023359211908054704e+03 2.036129494516685554e+03 2.001999861774366991e+03 1.927985242934767712e+03 1.975893955371148195e+03 2.143925479542672747e+03 1.960452858473911874e+03 1.961006135435967735e+03 1.984912142316475865e+03 1.263191825445830546e+03 9.353834499293348017e+02 8.686244456809902204e+02 8.686244456809902204e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02 8.401578509287035104e+02
2.137490888717250073e+03 2.232017735936478402e+03 2.236727184282518465e+03 2.288545287466699847e+03 2.152299785664276442e+03 2.216552539488970069e+03 2.176646667987000001e+03 2.178695043405312845e+03 2.070626018014225338e+03 2.023558141704600303e+03 1.975249979684401296e+03 1.996883818453291497e+03 2.131234405467142096e+03 2.155596246061324564e+03 2.148991660911961390e+03 2.161994861071755622e+03 1.996818301172372458e+03 1.964765928181094523e+03 1.974843828904389511e+03 1.964212963758205433e+03 2.328906911234015752e+03 2.302734554497166755e+03 2.294918444036032270e+03 2.298785625082460228e+03 2.064632420917722357e+03 2.028465828204554782e+03 2.069773235737359300e+03 2.055657672086938419e+03 2.035531163365774091e+03 2.034379786085372189e+03 2.063633575867313994e+03 2.056570133308276127e+03 1.977789654534521333e+03 1.946208384641591010e+03 1.973517246760272883e+03 1.973517246760272883e+03 1.999733364330198810e+03 2.030747758881316031e+03 2.047459739986864633e+03 2.048368164308287305e+03 1.977498513311850729e+03 1.833911080821586893e+03 1.822492098758972361e+03 1.823913175532949936e+03 2.058733301213413597e+03 2.102876823127683565e+03 2.167444014062005408e+03 2.167444014062005408e+03 2.148811170879052952e+03 2.062095250129631495e+03 2.064725549800223689e+03 2.064725549800223689e+03 2.035498099894102779e+03 1.981639710922072481e+03 1.977162452085075756e+03 1.977162452085075756e+03 1.836550830541392315e+03 1.800379762502855328e+03 1.789529656577602054e+03 1.789092324090697048e+03 2.022665591619525003e+03 2.028000264312339823e+03 2.000445479451675283e+03 2.000445479451675283e+03 1.804263362444093900e+03 1.686955987867205295e+03 1.664531984572921601e+03 1.664531984572921601e+03 1.944707317175706294e+03 1.842959350274035387e+03 1.745374962385578101e+03 1.745374962385578101e+03 1.134165163089556017e+03 8.937109310226064736e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02 8.039807035194685341e+02
2.271440479509076340e+03 2.088361622767907193e+03 2.149635085474645621e+03 2.168963505799053564e+03 2.307350031488660079e+03 2.190372348940527900e+03 2.133449764409078853e+03 2.144936624807795397e+03 2.184711456216120041e+03 2.047285575647070118e+03 2.022372016234434341e+03 2.036149425807911939e+03 2.179513879591241675e+03 2.065124531407316681e+03 2.050337086307229583e+03 2.069334876668013749e+03 2.144026706989242030e+03 2.116279263954602357e+03 2.050519054386226799e+03 2.095239491530774558e+03 2.098338476342191370e+03 2.021873045806810978e+03 1.987266451317537076e+03 2.023885766104692721e+03 2.027187960246975990e+03 1.999701034957823822e+03 1.965785233998627518e+03 1.997406822348704281e+03 2.168624780470728638e+03 2.182480224756991447e+03 2.196484194467314410e+03 2.187127757330090390e+03 2.087596351490749839e+03 2.079729981545892770e+03 2.048752227774336006e+03 2.048752227774336006e+03 2.218935209590651539e+03 2.294500149307220454e+03 2.301027911483123717e+03 2.292102057091883125e+03 2.108961475527487892e+03 2.042310509493200470e+03 2.085224202902032630e+03 2.085224202902032630e+03 2.208666987970539139e+03 2.167977497614533604e+03 2.152823793553556243e+03 2.161142700054045690e+03 2.246613608611554355e+03 2.254686052959105837e+03 2.179960372742417803e+03 2.238199300690444034e+03 2.187463188035445000e+03 2.080521778440311664e+03 2.036372066152634261e+03 2.072776644075112927e+03 1.970154865049535147e+03 1.937987421742870538e+03 1.929559485845719564e+03 1.896464000096140126e+03 1.871306653697134152e+03 1.855360738384389151e+03 1.857733876073904639e+03 1.835120201754359414e+03 1.953597235488695333e+03 1.932406259859643114e+03 1.927193961965071594e+03 1.953977967351074994e+03 1.837323053126824789e+03 1.758256224170443602e+03 1.747366628324583644e+03 1.747366628324583644e+03 1.160295229601461415e+03 9.460712849320075293e+02 8.729277036294838581e+02 8.729277036294838581e+02 8.729277036294838581e+02 8.729277036294838581e+02 8.710502560736783835e+02 8.710502560736783835e+02 8.710502560736783835e+02 8.710502560736783835e+02 8.710502560736783835e+02 8.710502560736783835e+02 8.710502560736783835e+02 8.710502560736783835e+02 8.591158036605479538e+02 8.591158036605479538e+02 8.589043383042403548e+02 8.589043383042403548e+02 8.587192168878545999e+02 8.587192168878545999e+02 8.585556853518348817e+02 8.585556853518348817e+02 8.584102290235559849e+02 8.584102290235559849e+02 8.582801652256248417e+02 8.582801652256248417e+02 8.581633889774143427e+02 8.581633889774143427e+02
